age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income>50K
24,0,314819,1,10,2,1,3,0,1,2174,0,40,0,0
50,3,184007,1,10,0,8,2,0,1,0,0,40,0,0
27,0,132963,3,9,0,6,2,4,1,0,0,40,0,0
37,0,220585,3,9,2,8,3,0,1,0,0,40,0,0
26,5,272986,5,12,2,8,1,4,0,0,0,8,0,0
31,0,345277,0,13,1,5,3,0,0,0,0,40,0,0
38,0,129150,12,6,3,5,1,0,1,0,0,35,0,0
21,0,227986,3,9,2,7,5,0,0,0,0,40,0,0
33,2,96245,3,9,0,3,2,0,1,0,0,99,0,0
55,2,183869,4,15,0,4,2,0,1,0,0,50,0,1
19,0,191986,12,6,2,3,5,0,0,0,0,40,0,0
41,4,88904,0,13,3,5,5,4,0,0,0,40,0,0
29,5,33798,1,10,1,8,1,0,1,0,0,20,0,0
50,3,98980,0,13,0,4,2,0,1,7298,0,40,0,1
43,0,43533,14,3,3,2,4,0,0,0,0,40,36,0
51,4,133336,10,14,0,5,2,0,1,15024,0,40,0,1
21,0,292264,3,9,2,1,3,0,1,0,0,35,0,0
55,0,101468,3,9,0,1,2,0,1,3103,0,40,0,1
42,0,275677,6,11,0,8,2,0,1,0,0,50,0,0
33,4,237298,1,10,1,8,5,4,0,0,0,40,0,0
38,0,32916,1,10,0,4,2,0,1,0,0,45,0,0
33,0,100228,1,10,2,7,3,4,1,0,0,40,0,0
25,1,55048,3,9,2,1,1,0,1,0,0,36,0,0
33,0,93206,14,3,0,9,2,1,1,0,0,40,15,0
39,4,193815,1,10,0,12,2,0,1,0,0,40,0,1
57,1,138285,5,12,0,2,2,0,1,0,0,40,13,0
20,0,380544,5,12,2,10,1,0,1,0,0,20,0,0
47,1,180446,1,10,0,0,2,4,1,0,0,40,0,1
46,4,167159,1,10,0,12,2,0,1,0,0,70,0,1
28,0,190539,0,13,2,5,3,0,1,0,0,50,0,0
40,0,104892,0,13,0,0,2,0,1,0,0,40,0,0
61,3,294466,1,10,1,8,3,4,0,0,0,40,0,0
52,0,146015,3,9,0,1,2,0,1,0,0,40,0,0
31,0,131568,7,5,2,7,3,0,1,0,0,40,0,0
50,0,124094,3,9,0,1,2,0,1,0,0,40,17,0
29,3,104917,1,10,2,6,1,0,1,0,0,44,0,0
36,1,151094,6,11,3,4,3,0,1,0,0,48,0,0
20,0,337488,1,10,2,5,1,4,1,0,0,30,0,0
34,0,104509,6,11,2,5,3,0,0,1639,0,20,0,0
31,0,211334,1,10,0,1,2,0,1,2407,0,65,0,0
23,0,200973,3,9,2,8,3,0,0,0,0,40,0,0
29,0,194864,3,9,0,3,0,0,0,0,0,18,0,0
64,1,198466,3,9,4,3,3,0,0,0,0,70,0,0
32,0,326283,0,13,2,2,5,3,1,0,0,40,0,0
56,0,53366,3,9,0,10,2,0,1,0,0,40,0,0
35,0,86648,10,14,0,5,2,0,1,0,1977,45,0,1
39,4,207853,9,8,0,0,2,0,1,0,0,50,0,0
24,0,314182,3,9,2,10,3,0,0,0,0,50,0,0
90,0,250832,3,9,0,10,2,0,1,2414,0,40,0,0
47,5,108890,3,9,1,8,5,0,0,1831,0,38,0,0
34,0,143699,3,9,0,3,0,0,0,0,0,15,0,0
18,0,301814,3,9,2,3,3,0,0,0,0,20,0,0
18,0,179484,9,8,2,5,1,3,1,0,0,40,0,0
28,0,107389,3,9,2,4,1,0,1,0,0,32,0,0
75,0,35724,3,9,4,5,3,0,0,0,0,8,0,0
32,0,235109,1,10,1,8,5,0,0,0,0,40,0,0
67,0,131656,0,13,0,10,2,0,1,0,2392,24,0,1
39,3,410034,3,9,0,8,2,0,1,0,0,40,0,0
36,0,183892,3,9,1,10,3,0,1,8614,0,45,0,1
37,0,126569,3,9,2,1,1,0,1,0,0,40,0,0
34,0,200401,3,9,3,10,1,0,1,0,0,25,29,0
27,0,38918,3,9,2,10,3,0,1,0,1876,75,0,0
31,0,218322,1,10,2,2,3,0,1,0,0,30,0,0
22,0,199419,3,9,0,3,0,0,0,0,0,40,0,0
30,0,142675,9,8,0,1,2,0,1,0,0,50,0,0
41,0,283174,0,13,0,1,2,0,1,99999,0,40,0,1
51,0,154949,3,9,4,7,3,4,0,0,0,40,0,0
33,0,198211,3,9,0,0,2,0,1,0,0,40,0,0
26,0,102106,12,6,0,8,0,0,0,0,0,40,0,0
18,0,415520,2,7,2,1,1,0,1,0,0,20,0,0
61,0,270599,11,2,4,5,3,0,0,0,0,18,20,0
30,0,193298,3,9,0,10,2,0,1,0,0,45,0,0
33,0,319854,0,13,3,5,3,0,1,4650,0,35,0,0
21,0,278391,1,10,2,5,1,0,1,0,0,16,0,0
62,0,272209,3,9,1,11,5,4,0,0,0,99,0,0
56,0,244605,3,9,0,1,2,0,1,0,0,40,0,0
27,0,291547,0,13,0,5,3,3,0,0,0,6,20,0
53,0,152373,1,10,1,1,3,0,1,0,0,48,0,1
25,0,108683,1,10,2,6,5,0,1,0,0,50,0,0
46,2,200949,0,13,4,4,3,0,0,0,0,50,0,0
80,0,107740,3,9,4,6,3,0,1,0,0,30,0,0
19,0,188669,3,9,2,3,1,0,0,0,0,30,0,0
19,0,278870,1,10,2,6,1,0,1,0,0,16,0,0
24,0,237386,1,10,2,4,3,0,1,0,0,42,0,0
63,0,114011,3,9,3,1,3,0,0,0,0,20,0,0
63,0,66634,7,5,0,1,2,0,1,0,0,16,0,0
49,0,141483,12,6,0,5,0,0,0,0,0,40,0,0
30,0,112263,2,7,1,6,1,0,1,0,0,40,0,0
60,0,240521,3,9,0,1,2,0,1,7298,0,40,0,1
29,0,105694,3,9,0,6,2,0,1,0,0,42,0,0
32,0,243988,14,3,0,2,2,0,1,0,0,40,20,0
29,3,185670,0,13,0,5,2,0,1,0,0,40,0,0
47,2,139268,8,4,0,5,2,0,1,0,0,45,0,0
32,0,288229,1,10,0,3,4,1,0,0,0,40,9,0
58,0,292710,5,12,1,5,3,0,1,0,0,36,0,0
19,0,140590,9,8,2,5,1,4,1,0,0,30,0,0
46,4,359193,1,10,1,8,5,0,0,0,0,45,0,0
44,0,277488,1,10,0,7,2,0,1,3103,0,40,0,1
52,0,185407,6,11,0,1,2,0,1,0,0,48,17,1
45,0,213140,12,6,0,1,2,0,1,2829,0,40,0,0
23,0,97472,3,9,0,1,2,0,1,0,0,40,0,0
54,0,306985,1,10,1,8,3,0,0,0,0,40,0,0
68,0,145638,1,10,1,3,3,0,0,0,0,40,0,0
52,0,92968,0,13,3,4,5,0,0,0,0,40,0,0
66,1,51687,0,13,0,3,2,0,1,0,0,20,0,0
26,0,252406,3,9,3,8,5,0,0,0,0,40,0,0
38,5,343642,3,9,0,5,0,0,0,0,0,40,0,1
24,0,126613,0,13,2,5,1,0,0,0,0,8,0,0
38,0,33105,0,13,0,5,2,2,1,0,0,70,0,1
58,0,126991,3,9,1,2,5,4,0,0,0,20,0,0
38,0,240467,10,14,2,4,5,4,0,0,0,35,0,0
49,4,145290,14,3,0,2,2,0,1,0,0,40,0,0
40,0,32533,8,4,0,7,2,0,1,0,0,30,0,0
52,0,235307,0,13,0,5,2,0,1,0,0,40,0,1
53,3,40641,0,13,0,12,2,0,1,0,0,40,0,1
54,0,101017,8,4,0,1,2,0,1,0,0,40,0,0
19,0,237433,3,9,2,5,3,0,0,4416,0,40,0,0
34,5,111843,0,13,2,8,3,4,0,3325,0,40,0,0
45,0,274869,3,9,1,8,5,0,0,0,0,40,0,0
50,0,369367,3,9,1,8,5,0,0,0,0,40,0,0
53,0,203967,3,9,2,8,3,0,1,0,0,40,0,0
25,0,111058,1,10,2,8,3,0,1,0,1980,40,0,0
46,0,501671,12,6,1,7,5,4,1,0,0,40,0,0
29,0,153805,3,9,2,7,4,3,1,0,0,40,26,0
34,0,115040,3,9,0,1,2,0,1,0,0,44,0,0
46,0,214955,5,12,1,5,5,0,0,0,0,40,0,0
62,0,49424,0,13,0,5,2,0,1,5178,0,40,0,1
65,0,105116,1,10,4,8,3,0,0,2346,0,40,0,0
27,0,216479,0,13,0,5,0,0,0,0,0,24,0,1
34,0,122749,1,10,0,6,2,0,1,0,0,32,0,0
57,0,124771,3,9,0,1,2,0,1,0,0,40,0,0
52,0,170562,3,9,0,4,2,0,1,0,0,60,0,1
24,0,117167,1,10,2,2,3,0,0,0,0,53,0,0
46,0,151107,1,10,0,3,2,4,1,0,1977,60,0,1
59,0,193895,1,10,4,8,3,0,0,0,0,35,0,0
48,0,240917,2,7,3,2,3,4,0,0,0,35,0,0
20,0,180052,1,10,2,2,1,0,1,0,0,22,0,0
39,5,42478,0,13,1,4,3,0,1,0,0,40,0,0
32,1,443546,3,9,2,1,3,0,1,0,0,40,0,0
57,4,148509,0,13,0,5,2,1,1,0,0,35,7,0
40,1,167678,0,13,0,1,2,0,1,0,0,40,24,1
35,0,411395,1,10,0,4,2,0,1,0,0,36,0,0
22,0,239612,3,9,2,8,1,0,1,0,0,20,0,0
40,0,119101,1,10,0,1,2,0,1,5178,0,40,0,1
39,4,327164,10,14,0,4,2,0,1,0,0,45,0,0
20,0,204596,1,10,2,3,1,0,0,0,0,32,0,0
58,1,21383,3,9,0,7,2,0,1,0,0,40,0,0
50,0,279337,0,13,1,4,3,0,1,0,0,55,0,1
65,0,85787,8,4,0,1,2,0,1,0,0,40,0,0
29,4,329426,3,9,2,12,3,0,1,0,0,40,0,0
30,0,198660,3,9,0,6,2,0,1,0,0,40,0,0
50,0,162327,1,10,0,6,2,0,1,0,0,50,0,0
43,0,388849,5,12,0,6,2,0,1,0,0,60,0,0
45,0,55720,0,13,0,5,2,0,1,0,0,40,0,1
37,1,607848,0,13,0,0,2,0,1,0,0,40,0,1
21,0,213366,1,10,2,5,1,0,0,0,0,38,0,0
33,0,318982,0,13,0,1,2,0,1,0,0,38,0,0
17,0,103810,9,8,2,5,1,0,1,0,0,40,0,0
21,0,322674,1,10,2,2,3,0,1,0,0,32,0,0
43,0,209894,1,10,1,2,5,0,0,0,0,38,0,0
35,0,143231,6,11,0,8,2,0,1,0,0,44,0,1
46,0,222011,1,10,1,4,3,0,1,0,0,50,0,0
27,0,190784,3,9,0,1,2,0,1,3137,0,45,0,0
45,4,162187,3,9,0,12,2,0,1,0,0,40,0,1
48,0,143299,3,9,2,7,3,4,1,0,0,40,0,0
45,0,387074,6,11,0,1,2,0,1,0,0,40,0,0
44,0,370502,3,9,0,2,2,0,1,0,0,25,20,0
49,2,246891,0,13,0,8,2,0,1,0,0,40,0,1
37,0,287031,1,10,0,1,2,0,1,5178,0,75,0,1
30,0,200700,1,10,2,3,3,0,1,0,0,40,0,0
47,3,239321,6,11,0,8,2,0,1,0,0,45,0,1
41,0,77373,1,10,0,10,2,0,1,0,1848,65,0,1
38,0,78247,1,10,0,4,2,0,1,0,0,40,0,0
39,0,103734,0,13,0,5,2,0,1,0,0,43,0,1
52,0,72257,3,9,1,6,3,0,1,0,0,40,0,0
21,0,301408,1,10,2,3,1,0,0,0,1602,22,0,0
18,0,220754,2,7,2,6,1,0,1,0,0,24,0,0
48,5,158451,0,13,3,5,5,0,0,914,0,40,0,0
49,3,252616,3,9,0,10,2,1,1,0,0,40,15,0
44,2,320984,1,10,0,3,2,0,1,5178,0,60,0,1
25,0,192149,0,13,2,8,1,0,0,0,0,40,0,0
53,1,297796,12,6,0,9,2,0,1,0,0,40,0,0
21,1,190968,3,9,2,9,1,0,1,0,0,25,0,0
46,1,154083,10,14,2,4,3,0,1,0,0,25,0,0
18,4,28357,3,9,2,8,1,0,0,0,0,40,0,0
18,0,146225,12,6,2,2,1,2,0,0,0,40,0,0
66,0,188686,0,13,0,5,0,0,0,0,0,4,0,0
20,0,245297,1,10,2,2,3,0,0,0,0,35,0,0
18,0,311795,9,8,2,3,1,4,0,0,0,20,0,0
35,3,105527,3,9,1,4,5,0,0,0,0,40,0,0
17,0,225507,2,7,2,6,3,4,0,0,0,15,0,0
28,0,81540,3,9,2,6,3,0,1,0,0,40,0,0
49,3,203505,3,9,4,8,3,0,0,0,0,40,0,0
64,0,75577,8,4,0,8,2,0,1,2580,0,50,0,0
19,0,68552,3,9,2,6,1,0,1,0,0,30,0,0
44,0,180985,0,13,0,5,2,0,1,0,0,50,0,1
38,0,186531,3,9,2,7,3,0,1,0,0,40,0,0
23,0,320451,0,13,2,4,1,1,1,0,0,24,0,0
59,0,160631,0,13,0,1,2,0,1,0,0,60,0,1
58,0,137506,3,9,0,7,2,0,1,0,0,40,0,0
20,0,230113,1,10,2,2,1,0,1,0,0,50,0,0
48,0,177775,3,9,1,4,3,0,0,0,0,40,0,0
22,0,131291,3,9,2,2,3,0,1,0,0,20,0,0
38,0,175232,3,9,0,7,2,0,1,0,0,48,0,0
41,0,198316,1,10,2,1,3,0,1,0,0,50,8,0
44,0,183542,0,13,4,5,5,0,0,0,0,32,0,0
63,4,150079,3,9,0,8,0,0,0,0,0,35,0,1
46,0,84402,0,13,1,5,3,0,1,0,0,45,0,1
34,0,204470,10,14,0,4,2,0,1,0,0,50,0,1
44,2,33126,1,10,0,4,2,0,1,0,0,80,0,0
41,0,590204,10,14,0,5,0,0,0,15024,0,40,0,1
39,0,199816,3,9,0,10,2,0,1,0,0,50,0,1
41,1,140108,3,9,0,8,2,4,1,0,0,30,0,0
28,0,239539,3,9,2,1,1,1,1,0,0,45,0,0
35,0,243357,2,7,3,2,5,4,0,0,0,40,0,0
65,0,117162,6,11,0,5,0,0,0,0,0,56,0,1
23,0,350181,3,9,2,3,3,0,1,0,0,40,0,0
29,0,196494,1,10,1,6,5,0,0,0,0,36,0,0
72,1,473748,3,9,0,3,2,0,1,0,0,30,0,0
42,0,276218,0,13,1,4,5,0,0,0,0,38,0,0
32,0,360689,0,13,0,5,2,0,1,0,0,40,0,1
26,0,60722,0,13,2,5,1,1,0,0,0,40,0,0
67,0,110122,3,9,0,5,2,0,1,0,0,32,0,1
51,4,166461,13,16,0,5,0,4,0,0,0,40,0,1
29,0,57596,1,10,1,8,3,0,0,0,0,40,0,0
52,1,63004,10,14,0,4,2,1,1,0,0,40,15,0
53,2,190762,3,9,0,4,2,0,1,0,0,45,0,1
43,3,92775,6,11,1,1,3,0,1,0,0,40,0,0
26,0,323044,1,10,0,4,2,0,1,0,0,45,5,1
31,0,177675,0,13,0,5,2,0,1,0,0,40,0,0
50,0,238959,0,13,0,3,2,0,1,99999,0,60,0,1
23,0,148948,2,7,0,6,2,0,1,0,0,40,0,0
21,0,494638,5,12,2,5,1,0,1,0,0,15,0,0
28,0,356555,1,10,0,4,2,0,1,0,0,48,0,0
55,0,156430,0,13,0,5,2,0,1,0,0,40,0,1
25,5,261979,3,9,2,5,3,0,1,0,0,40,0,0
45,0,370274,9,8,0,1,2,0,1,0,0,40,0,0
47,0,201699,5,12,0,3,2,0,1,5178,0,50,0,1
42,0,190767,6,11,1,0,5,0,0,0,0,40,0,0
38,0,281768,8,4,1,5,5,4,0,0,0,30,0,0
77,0,89655,3,9,4,8,3,0,0,0,0,40,0,0
40,0,305846,1,10,0,8,0,0,0,0,0,40,0,1
48,0,114561,0,13,5,5,4,1,0,0,0,36,15,1
29,0,150861,1,10,2,8,3,0,0,0,0,40,8,0
40,0,133456,3,9,0,3,4,0,0,0,0,24,0,1
41,0,185267,0,13,0,5,2,0,1,0,0,40,0,0
28,0,360224,3,9,0,10,2,0,1,0,0,50,0,0
25,0,358975,3,9,2,2,3,0,0,0,0,35,0,0
30,0,243841,3,9,1,2,4,1,0,0,0,40,10,0
38,0,245372,0,13,0,5,2,0,1,7688,0,45,0,1
30,0,86808,0,13,2,5,4,0,0,0,0,40,0,0
26,0,198163,10,14,0,3,0,0,0,0,0,40,0,0
33,0,323069,6,11,1,2,5,0,0,0,0,40,0,0
39,0,172186,3,9,0,2,2,0,1,5013,0,40,0,0
36,0,205359,3,9,5,2,5,0,0,0,0,25,0,0
21,0,88373,3,9,0,2,4,0,0,0,0,16,0,0
42,0,145441,3,9,0,4,2,0,1,0,0,50,0,1
20,0,94401,3,9,2,4,5,0,0,0,0,40,0,0
32,0,40142,0,13,0,4,2,0,1,0,0,40,0,1
39,0,191161,3,9,3,1,5,0,1,0,0,55,0,0
28,0,163265,7,5,0,3,2,0,1,4508,0,40,0,0
35,0,114087,3,9,0,8,0,0,0,5013,0,40,0,0
52,3,30731,3,9,0,4,2,0,1,7298,0,40,0,1
23,0,178207,1,10,2,6,5,2,0,0,0,35,0,0
50,0,217577,3,9,4,7,5,0,0,0,0,40,0,0
25,0,279833,0,13,2,3,3,0,1,0,1590,44,0,0
46,5,106705,1,10,1,5,5,0,0,1506,0,50,0,0
47,0,110088,11,2,0,6,2,0,1,0,0,40,0,0
41,1,118544,3,9,0,1,2,0,1,0,0,32,0,0
28,0,187397,3,9,2,2,4,3,1,0,0,48,20,0
25,0,233777,3,9,2,10,4,0,1,0,0,40,0,0
17,4,173497,2,7,2,5,1,4,1,0,0,15,0,0
29,0,270379,3,9,2,4,5,4,0,0,0,40,0,0
52,0,236222,3,9,1,4,3,0,0,0,0,40,0,0
26,0,211424,1,10,0,6,2,0,1,0,0,40,0,1
50,0,148953,3,9,0,10,2,0,1,0,0,50,0,1
32,4,177794,10,14,2,5,3,0,0,0,0,40,0,0
38,0,201328,0,13,0,5,2,0,1,0,0,50,0,1
78,1,213136,3,9,4,4,3,0,1,0,0,24,0,0
43,0,142725,3,9,0,2,2,0,1,0,1887,80,0,1
31,1,81030,13,16,0,5,2,0,1,0,0,40,0,1
42,0,182342,1,10,4,4,3,0,0,0,0,55,0,0
35,3,413930,3,9,0,1,2,0,1,0,0,40,0,1
24,0,42100,1,10,2,8,5,0,0,0,0,20,0,0
60,0,208915,3,9,4,1,4,1,0,0,0,40,1,0
56,0,103948,2,7,0,10,2,0,1,0,0,40,0,0
42,0,37937,6,11,0,2,2,0,1,0,0,45,0,0
37,0,220644,3,9,1,2,5,4,0,0,0,40,0,0
45,3,199925,6,11,2,8,5,0,1,0,0,48,0,0
44,2,79521,0,13,0,9,2,0,1,15024,0,55,0,1
33,0,172579,3,9,0,1,0,0,0,0,0,40,0,0
21,0,57916,8,4,2,7,1,0,1,0,0,40,0,0
63,5,109735,3,9,1,8,3,0,0,0,0,38,0,0
26,0,167350,1,10,0,7,2,0,1,3137,0,50,0,0
38,2,46385,3,9,0,4,2,0,1,0,0,40,0,0
68,0,195868,0,13,0,3,2,0,1,20051,0,40,0,1
37,0,112497,0,13,0,3,2,0,1,0,0,60,0,0
42,0,143046,3,9,2,2,1,0,0,0,0,40,0,0
49,4,123088,1,10,0,4,2,0,1,0,0,46,0,0
54,2,195904,6,11,0,1,2,0,1,0,0,40,0,0
53,0,123092,3,9,4,7,3,0,0,0,0,40,0,0
36,0,206521,3,9,2,7,3,0,1,0,0,40,0,0
41,0,195661,1,10,0,10,2,0,1,0,0,54,0,0
35,0,174856,3,9,0,10,2,0,1,2885,0,40,0,0
32,0,131224,3,9,0,5,2,0,1,0,0,40,0,0
18,2,117372,2,7,2,3,1,0,1,0,0,15,0,0
25,0,262978,1,10,2,3,3,0,1,0,0,30,0,0
63,0,331527,3,9,0,5,2,0,1,0,0,14,0,0
31,0,352465,1,10,0,4,2,0,1,15024,0,50,0,1
58,0,285885,7,5,1,2,5,0,0,0,0,40,0,0
43,0,82077,1,10,1,5,5,1,0,0,0,40,0,0
64,0,258006,1,10,4,8,3,0,0,0,0,40,12,0
43,0,125577,3,9,3,8,5,4,0,0,0,40,0,0
24,0,111368,1,10,2,8,1,0,0,0,0,40,0,0
49,0,192323,3,9,0,7,2,0,1,0,0,40,0,0
41,0,182108,10,14,2,5,3,0,0,27828,0,35,0,1
21,0,312956,3,9,2,1,1,4,1,0,0,40,0,0
39,0,80680,1,10,1,7,1,0,0,0,0,40,0,0
29,0,87632,2,7,0,7,2,0,1,0,0,40,0,0
51,0,673764,6,11,0,4,2,0,1,0,0,50,0,1
40,0,117917,3,9,0,5,2,2,1,0,0,50,0,0
35,0,220943,3,9,1,2,5,4,0,0,1594,40,0,0
48,3,277946,1,10,0,1,2,0,1,0,0,40,0,1
50,0,164198,5,12,0,6,2,4,1,15024,0,45,0,1
66,1,37170,3,9,0,8,2,0,1,0,0,42,0,1
28,0,221452,3,9,2,8,3,0,1,0,0,40,0,0
37,0,87369,7,5,1,5,5,0,0,0,0,40,0,0
20,5,68358,1,10,2,8,1,0,0,0,0,10,0,0
47,1,26145,6,11,0,3,2,0,1,0,0,40,0,1
33,4,156464,10,14,0,4,2,0,1,0,0,40,0,0
24,0,382146,1,10,2,5,3,4,1,0,0,40,0,0
25,0,73895,3,9,2,2,1,0,0,0,0,10,0,0
27,0,166350,3,9,2,3,3,0,1,0,0,50,0,0
20,0,96483,1,10,2,5,1,1,0,0,0,8,0,0
17,0,141445,12,6,2,2,1,0,1,0,0,30,0,0
51,0,120914,12,6,2,9,1,0,1,0,0,40,0,0
25,0,396633,1,10,0,8,0,4,0,0,0,56,0,1
46,0,148738,3,9,0,6,2,0,1,0,1740,35,0,0
63,0,273010,3,9,0,8,0,0,0,3471,0,40,0,0
44,4,185267,0,13,0,5,2,0,1,0,1902,40,0,1
42,0,265698,10,14,1,5,5,0,0,0,0,40,0,0
46,3,362835,5,12,0,5,2,0,1,0,0,40,5,1
19,0,311015,3,9,2,2,3,0,1,0,0,40,0,0
17,0,297117,2,7,2,5,1,0,0,0,0,40,0,0
26,0,142152,2,7,2,10,3,0,0,0,0,35,0,0
33,0,182556,0,13,0,4,2,0,1,0,0,40,0,1
49,0,176684,6,11,2,4,5,0,0,0,0,40,0,0
30,0,201624,0,13,2,5,3,4,1,0,0,45,0,0
29,0,337266,6,11,0,4,2,0,1,0,0,40,0,1
34,0,186346,3,9,3,2,3,0,0,0,0,40,0,0
53,3,167380,3,9,0,10,2,0,1,0,1740,50,0,0
27,1,32280,3,9,2,9,5,0,1,0,0,50,0,0
63,0,205246,3,9,0,7,2,4,1,0,0,40,0,0
42,0,103089,1,10,3,5,5,0,0,1506,0,40,0,0
51,1,156802,3,9,0,9,2,0,1,3103,0,60,0,1
31,0,213339,3,9,3,0,3,0,0,0,0,40,0,0
33,0,401104,3,9,0,6,2,0,1,0,0,50,0,1
39,0,240468,3,9,2,4,3,0,1,0,0,42,0,0
38,1,194534,10,14,0,5,2,4,1,99999,0,60,0,1
31,0,185732,3,9,2,2,1,0,0,0,0,30,0,0
44,1,273465,5,12,2,3,1,0,1,0,0,50,0,0
17,0,193748,2,7,2,3,1,0,1,0,0,15,0,0
42,0,104647,3,9,1,2,3,0,1,0,0,40,0,0
22,0,201959,3,9,2,5,1,4,1,0,0,40,0,0
37,0,200598,5,12,0,5,2,0,1,0,1740,45,0,0
47,4,102628,1,10,0,2,2,0,1,0,0,40,0,1
53,0,200190,1,10,1,1,3,0,1,0,0,40,0,1
33,0,184306,0,13,0,5,2,0,1,0,0,45,0,0
50,1,192654,12,6,2,1,3,0,1,0,0,25,0,0
50,0,146015,3,9,0,5,2,0,1,0,0,40,0,1
36,0,214604,0,13,0,3,2,0,1,0,0,42,0,1
24,0,241951,3,9,2,6,5,4,0,0,0,40,0,0
42,0,37869,1,10,1,7,3,0,1,0,1590,40,0,0
55,0,193130,3,9,0,6,2,0,1,0,1887,40,0,1
45,0,102147,6,11,1,4,3,0,1,0,0,40,0,1
25,0,164488,1,10,1,1,3,0,1,0,0,40,0,0
41,4,343591,0,13,3,5,5,0,0,0,0,10,0,0
46,0,235334,10,14,0,4,2,4,1,99999,0,60,0,1
33,0,219034,2,7,2,3,3,0,0,0,0,40,0,0
23,0,126540,12,6,0,6,2,0,1,0,0,40,0,0
38,0,81846,10,14,0,5,2,1,1,0,0,40,11,0
51,0,126010,3,9,0,1,2,0,1,0,0,40,0,0
42,0,34218,4,15,1,5,3,0,1,99999,0,80,0,1
44,0,173682,3,9,1,10,3,0,1,0,0,40,0,0
36,0,370767,3,9,0,5,2,0,1,0,2377,60,0,0
35,0,33975,5,12,0,1,2,0,1,0,0,40,0,0
39,3,127048,1,10,2,4,5,0,0,0,0,40,0,0
49,0,39518,1,10,0,0,2,0,1,0,0,40,0,1
51,0,91506,3,9,0,10,2,0,1,7688,0,40,0,1
35,0,28572,1,10,0,1,2,0,1,4064,0,35,0,0
34,1,204742,3,9,0,10,2,0,1,0,0,62,0,0
21,0,225395,1,10,2,5,1,0,0,0,0,24,0,0
42,0,214503,0,13,0,5,2,0,1,0,0,44,0,1
46,0,102318,1,10,0,10,2,0,1,0,1887,40,0,1
21,0,231866,3,9,2,9,1,0,1,0,0,65,0,0
41,0,82049,3,9,0,1,2,0,1,0,0,40,0,1
25,0,256620,0,13,3,4,3,0,1,0,0,40,0,0
46,0,345073,3,9,1,4,3,0,1,0,0,48,0,1
34,0,422836,3,9,1,5,5,0,1,0,0,40,20,0
38,0,190174,1,10,0,8,0,0,0,0,0,30,0,0
51,0,282744,0,13,0,9,2,0,1,0,0,40,4,0
50,0,285200,1,10,0,1,2,0,1,0,1887,35,0,1
56,0,329948,3,9,0,3,2,0,1,0,0,40,0,0
27,0,232388,3,9,0,8,2,0,1,4386,0,40,0,1
51,0,152596,3,9,0,12,2,0,1,0,0,40,0,0
48,0,283737,10,14,1,4,3,0,1,0,0,40,0,0
18,0,115815,3,9,2,7,1,0,1,0,0,20,0,0
22,0,208946,1,10,2,3,1,0,1,0,0,40,0,0
25,0,198986,0,13,2,8,3,0,1,0,0,40,0,1
26,0,217300,1,10,2,5,3,0,0,0,0,36,0,0
37,1,36989,1,10,0,9,2,0,1,0,0,40,0,0
40,0,147206,3,9,0,1,2,0,1,0,0,40,0,1
30,0,144949,0,13,2,8,1,0,1,0,2559,40,0,1
71,0,269708,0,13,1,0,1,0,0,2329,0,16,0,0
23,0,216811,3,9,2,7,1,0,0,0,0,16,0,0
36,0,157954,3,9,1,8,5,0,0,0,0,40,0,0
42,1,133584,1,10,0,1,2,0,1,0,0,40,36,0
42,2,203233,4,15,0,5,2,0,1,99999,0,99,0,1
58,0,65325,12,6,0,10,2,0,1,0,0,40,0,1
23,0,417605,14,3,2,1,3,0,1,0,0,40,20,0
60,0,153072,3,9,0,5,2,0,1,0,0,5,0,0
43,1,241895,0,13,2,3,3,0,1,0,0,42,0,0
22,0,229456,3,9,2,8,1,4,0,0,0,38,0,0
35,0,103925,10,14,2,5,3,0,0,0,0,35,0,0
32,2,99309,3,9,0,4,2,0,1,0,0,40,0,1
34,0,113364,1,10,0,7,2,0,1,0,0,40,5,0
40,0,168936,6,11,1,2,3,0,0,0,0,32,0,0
38,2,478829,4,15,0,5,2,0,1,99999,0,50,0,1
36,0,145704,3,9,1,7,5,0,0,0,0,40,0,0
62,0,128230,10,14,0,5,2,0,1,0,0,48,0,1
42,0,183241,10,14,0,5,0,0,0,0,0,45,0,1
28,1,398918,0,13,2,5,3,0,1,0,0,50,0,1
40,3,330174,4,15,0,5,2,0,1,7688,0,40,0,1
28,0,142712,1,10,0,1,2,0,1,0,0,40,0,0
50,0,105010,0,13,0,9,2,0,1,0,0,45,0,1
47,1,218676,10,14,0,4,2,0,1,0,0,45,0,0
24,0,199336,3,9,2,1,5,0,1,0,0,45,0,0
41,0,230020,3,9,0,1,2,3,1,0,0,40,0,0
41,0,107584,1,10,3,10,3,0,1,0,0,35,0,0
76,1,225964,1,10,4,3,3,0,1,0,0,8,0,0
45,0,738812,3,9,0,1,2,0,1,0,0,46,0,0
45,2,270079,0,13,0,4,2,0,1,0,0,50,0,1
41,0,109912,3,9,0,3,0,0,0,15024,0,50,2,1
34,0,40067,1,10,0,1,2,0,1,0,0,40,0,0
43,1,237670,6,11,1,4,3,0,1,0,0,25,0,0
53,4,228723,3,9,1,1,3,3,1,0,0,40,0,1
73,0,573446,1,10,0,5,2,0,1,0,0,15,0,0
